"id","group","name","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"22317","ПРИЛАГАТЕЛЬНОЕ","стоящих","0","0","3","0","0","0","5","2"
"22318","СУЩЕСТВИТЕЛЬНОЕ","вавилону","0","0","0","0","1","0","0","0"
"22319","СУЩЕСТВИТЕЛЬНОЕ","бездны","3","1","0","12","4","4","1","6"
"22320","СУЩЕСТВИТЕЛЬНОЕ","язычника","0","0","0","0","0","0","0","1"
"22321","СУЩЕСТВИТЕЛЬНОЕ","благосостоянии","0","0","0","0","2","1","0","0"
"22322","ПРИЛАГАТЕЛЬНОЕ","грядущим","0","0","0","1","0","2","0","0"
"22323","ГЛАГОЛ","победил","0","1","0","1","0","1","1","2"
"22324","ГЛАГОЛ","положил","25","25","17","14","9","9","16","7"
"22325","СУЩЕСТВИТЕЛЬНОЕ","лестницы","0","0","1","0","0","1","0","0"
"22326","СУЩЕСТВИТЕЛЬНОЕ","ворох","0","0","0","1","0","0","0","0"
"22327","СУЩЕСТВИТЕЛЬНОЕ","могущества","1","0","3","3","1","5","1","2"
"22329","СУЩЕСТВИТЕЛЬНОЕ","богатстве","0","0","1","1","2","0","1","1"
"22331","СУЩЕСТВИТЕЛЬНОЕ","распоряжения","0","0","0","0","0","0","0","1"
"22332","ГЛАГОЛ","рассуждал","0","0","0","0","0","0","3","1"
"22334","СУЩЕСТВИТЕЛЬНОЕ","защиты","1","0","0","1","1","3","0","0"
"22335","СУЩЕСТВИТЕЛЬНОЕ","веселью","0","0","0","0","0","1","0","0"
"19061","ГЛАГОЛ","потухли","0","0","0","0","1","0","0","0"
"22336","СУЩЕСТВИТЕЛЬНОЕ","благословении","0","0","0","0","0","1","1","0"
"22339","СУЩЕСТВИТЕЛЬНОЕ","лоза","1","2","1","3","2","8","2","1"
"22340","ГЛАГОЛ","взял","114","124","83","5","34","41","32","11"
"22341","ГЛАГОЛ","предоставили","0","0","0","0","0","1","0","0"
"22342","ГЛАГОЛ","пренебреги","0","0","0","0","2","0","0","0"
"22343","ПРИЛАГАТЕЛЬНОЕ","каковы","2","1","0","1","2","1","0","2"
"22344","ПРИЛАГАТЕЛЬНОЕ","жившему","0","1","1","0","0","0","0","0"
"22345","ГЛАГОЛ","пробыли","1","3","3","0","0","0","7","1"
"22346","СУЩЕСТВИТЕЛЬНОЕ","замысла","0","0","0","1","0","1","0","0"
"22347","ГЛАГОЛ","лишилось","0","0","0","1","0","0","0","0"
"22348","ГЛАГОЛ","разрушь","1","3","0","0","0","0","0","0"
"22349","ПРИЛАГАТЕЛЬНОЕ","неизменную","0","0","0","0","0","2","0","0"
"22351","СУЩЕСТВИТЕЛЬНОЕ","разумением","2","0","0","0","0","0","3","0"
"22352","СУЩЕСТВИТЕЛЬНОЕ","печатями","0","0","1","0","0","0","0","1"
"22353","ПРИЛАГАТЕЛЬНОЕ","отвратительную","1","0","1","0","0","0","0","0"
"22354","СУЩЕСТВИТЕЛЬНОЕ","отроком","2","2","1","0","0","0","0","0"
"22355","ПРИЛАГАТЕЛЬНОЕ","безопасны","0","0","2","0","0","3","0","0"
"22356","ПРИЛАГАТЕЛЬНОЕ","славной","0","0","0","0","0","3","0","0"
"22357","ГЛАГОЛ","приветствую","0","0","0","0","0","0","0","1"
"22358","ПРИЛАГАТЕЛЬНОЕ","бессмертна","0","0","0","2","0","0","0","0"
"22359","СУЩЕСТВИТЕЛЬНОЕ","гнездо","1","2","0","3","2","2","0","0"
"22360","ГЛАГОЛ","ревнуют","0","0","0","0","0","0","0","1"
"22361","ПРИЛАГАТЕЛЬНОЕ","мужской","0","1","0","0","0","0","0","0"
"22363","СУЩЕСТВИТЕЛЬНОЕ","мясо","24","9","0","3","9","11","0","0"
"22364","СУЩЕСТВИТЕЛЬНОЕ","убеждениями","0","0","0","0","0","0","1","0"
"22365","ПРИЛАГАТЕЛЬНОЕ","меньший","9","2","1","2","0","0","3","1"
"22367","ГЛАГОЛ","ухватится","0","0","1","0","1","0","0","0"
"22368","ПРИЛАГАТЕЛЬНОЕ","вселенной","0","1","1","5","4","4","3","3"
"22369","ПРИЛАГАТЕЛЬНОЕ","нижней","0","0","1","0","0","1","0","0"
"22370","ПРИЛАГАТЕЛЬНОЕ","посланного","0","0","0","0","0","2","1","1"
"22371","СУЩЕСТВИТЕЛЬНОЕ","венцу","0","0","0","0","0","1","0","0"
"22372","СУЩЕСТВИТЕЛЬНОЕ","списку","0","0","2","0","0","0","0","0"
"22373","ПРИЛАГАТЕЛЬНОЕ","неверный","0","0","0","1","0","1","4","0"
"22375","ГЛАГОЛ","прикрывай","0","1","0","0","0","0","0","0"
"22376","СУЩЕСТВИТЕЛЬНОЕ","расположение","0","0","3","0","0","7","0","0"
"22377","ГЛАГОЛ","отнимай","0","0","0","1","0","0","0","0"
"22378","СУЩЕСТВИТЕЛЬНОЕ","идолов","5","3","2","5","14","12","1","4"
"22379","ПРИЛАГАТЕЛЬНОЕ","природные","0","1","0","0","0","0","0","2"
"22380","ГЛАГОЛ","подписываем","0","0","1","0","0","0","0","0"
"22381","СУЩЕСТВИТЕЛЬНОЕ","перевязей","0","0","1","0","0","0","0","0"
"22382","СУЩЕСТВИТЕЛЬНОЕ","досаде","0","0","0","1","0","0","0","0"
"22385","СУЩЕСТВИТЕЛЬНОЕ","покою","0","0","0","0","1","0","0","0"
"22386","СУЩЕСТВИТЕЛЬНОЕ","праздники","6","1","9","0","1","10","0","0"
"22387","ГЛАГОЛ","управлял","0","0","2","1","0","1","0","0"
"19402","ГЛАГОЛ","ест","2","3","2","6","5","6","7","9"
"22388","ПРИЛАГАТЕЛЬНОЕ","лежащим","0","1","0","0","0","0","0","0"
"22389","СУЩЕСТВИТЕЛЬНОЕ","надпись","0","0","0","0","0","1","8","0"
"22391","ПРИЛАГАТЕЛЬНОЕ","рассудительного","0","0","0","1","0","0","0","0"
"22392","ГЛАГОЛ","выбежал","4","0","0","0","0","0","0","0"
"22393","СУЩЕСТВИТЕЛЬНОЕ","истоку","0","1","0","0","0","0","0","0"
"22394","ГЛАГОЛ","отложил","0","1","2","0","0","0","0","0"
"22395","СУЩЕСТВИТЕЛЬНОЕ","слугами","0","6","5","0","1","0","2","0"
"22396","ГЛАГОЛ","отсчитайте","2","0","0","0","0","0","0","0"
"22397","СУЩЕСТВИТЕЛЬНОЕ","наставлений","0","0","0","0","1","0","0","0"
"22398","СУЩЕСТВИТЕЛЬНОЕ","хождения","0","0","0","1","0","0","0","0"
"22399","ПРИЛАГАТЕЛЬНОЕ","оскорбительное","0","0","0","1","1","0","0","0"
"22400","ГЛАГОЛ","оставляли","2","2","1","0","0","1","0","0"
"22402","СУЩЕСТВИТЕЛЬНОЕ","основах","0","0","0","1","0","0","0","0"
"22403","ПРИЛАГАТЕЛЬНОЕ","священные","17","1","12","0","1","7","0","1"
"22404","ПРИЛАГАТЕЛЬНОЕ","нестерпимого","0","0","0","1","0","0","0","0"
"22405","ПРИЛАГАТЕЛЬНОЕ","весенние","0","0","0","0","1","0","0","0"
"22406","СУЩЕСТВИТЕЛЬНОЕ","назначению","0","0","1","0","0","0","0","0"
"22407","ПРИЛАГАТЕЛЬНОЕ","злорадно","0","0","0","0","0","1","0","0"
"22408","ПРИЛАГАТЕЛЬНОЕ","свободным","0","1","0","0","0","2","0","3"
"22409","СУЩЕСТВИТЕЛЬНОЕ","куска","0","1","0","1","0","0","1","0"
"22410","ГЛАГОЛ","окружают","0","0","0","4","0","1","0","0"
"22411","СУЩЕСТВИТЕЛЬНОЕ","лисиц","0","1","0","1","0","0","0","0"
"22412","ПРИЛАГАТЕЛЬНОЕ","полная","0","1","0","1","1","1","1","0"
"22414","СУЩЕСТВИТЕЛЬНОЕ","населения","1","0","0","0","1","0","0","0"
"22415","ГЛАГОЛ","угнетали","0","1","0","1","0","0","0","0"
"22416","ГЛАГОЛ","находят","0","0","0","0","2","1","1","0"
"22417","СУЩЕСТВИТЕЛЬНОЕ","примером","0","0","0","0","1","0","0","0"
"22418","ПРИЛАГАТЕЛЬНОЕ","узкой","1","0","0","0","0","0","0","0"
"22419","СУЩЕСТВИТЕЛЬНОЕ","самец","0","0","0","0","0","1","0","0"
"22420","СУЩЕСТВИТЕЛЬНОЕ","зрение","1","1","2","0","0","0","1","0"
"22421","ГЛАГОЛ","нуждаешься","0","1","0","0","0","0","0","0"
"22423","ПРИЛАГАТЕЛЬНОЕ","бессонного","0","0","0","1","0","0","0","0"
"22425","СУЩЕСТВИТЕЛЬНОЕ","рвение","0","1","0","0","0","0","0","0"
"22426","ГЛАГОЛ","ударишь","1","0","0","0","0","0","0","0"
"22427","ГЛАГОЛ","оставляем","0","0","0","0","1","0","0","0"
"22428","ГЛАГОЛ","выехал","1","0","1","0","0","0","0","0"
"22429","ГЛАГОЛ","останутся","6","3","0","1","9","4","3","1"
"22430","ГЛАГОЛ","почтили","0","0","2","0","0","0","0","0"
"22431","ГЛАГОЛ","отворят","0","0","0","0","0","0","4","0"
"22432","СУЩЕСТВИТЕЛЬНОЕ","патриархов","0","0","0","0","0","0","1","0"
"22433","СУЩЕСТВИТЕЛЬНОЕ","врачу","0","0","0","0","1","0","0","0"
"22434","ПРИЛАГАТЕЛЬНОЕ","вечного","2","0","1","3","6","2","0","4"
"22435","СУЩЕСТВИТЕЛЬНОЕ","прелестями","0","0","0","0","1","0","0","0"
"22436","ГЛАГОЛ","освободил","0","7","0","3","1","1","1","1"
"22437","ГЛАГОЛ","поражал","1","5","1","1","9","3","0","0"
"22438","ГЛАГОЛ","разошлась","0","0","0","0","0","0","1","0"
"22439","ГЛАГОЛ","придавали","0","0","0","0","0","1","0","0"
"22440","ГЛАГОЛ","верите","0","0","0","0","1","0","7","0"
"22441","ГЛАГОЛ","оглядывается","0","0","0","0","0","1","0","0"
"22442","ГЛАГОЛ","пылают","0","0","0","0","0","1","0","0"
"22443","СУЩЕСТВИТЕЛЬНОЕ","младенец","3","5","0","0","3","1","8","1"
"22444","ГЛАГОЛ","думай","0","0","1","0","0","2","0","0"
"22445","СУЩЕСТВИТЕЛЬНОЕ","чашу","5","2","1","3","7","2","10","13"
"22447","ГЛАГОЛ","сохранятся","0","0","0","1","0","0","1","0"
"22448","СУЩЕСТВИТЕЛЬНОЕ","расписку","0","0","2","0","0","0","2","0"
"22449","ПРИЛАГАТЕЛЬНОЕ","шестидесятого","0","0","0","0","0","1","0","0"
"22450","ГЛАГОЛ","простираются","1","0","1","0","0","0","0","0"
"22451","ПРИЛАГАТЕЛЬНОЕ","горящих","1","0","0","0","2","0","0","0"
"22453","СУЩЕСТВИТЕЛЬНОЕ","исследование","0","0","2","1","1","0","0","0"
"22454","ГЛАГОЛ","гнал","1","0","0","0","0","0","2","3"
"22456","ГЛАГОЛ","объявлю","1","0","1","2","1","0","1","0"
"22457","СУЩЕСТВИТЕЛЬНОЕ","камне","2","4","1","1","0","1","8","1"
"22458","СУЩЕСТВИТЕЛЬНОЕ","негодование","0","1","0","2","5","6","0","1"
"22459","ПРИЛАГАТЕЛЬНОЕ","жестокому","0","0","0","0","1","1","0","0"
"22460","СУЩЕСТВИТЕЛЬНОЕ","писцах","0","0","1","0","0","0","0","0"
"22461","ГЛАГОЛ","думаете","0","0","4","0","0","0","9","3"
"22462","ГЛАГОЛ","войдите","0","0","0","0","0","1","1","0"
"22463","ПРИЛАГАТЕЛЬНОЕ","торжественными","0","1","1","0","0","0","0","0"
"22464","СУЩЕСТВИТЕЛЬНОЕ","глагола","0","0","0","0","0","0","0","1"
"22465","ГЛАГОЛ","смотрит","0","2","1","8","1","0","1","0"
"22466","СУЩЕСТВИТЕЛЬНОЕ","дыма","0","0","0","2","1","2","2","3"
"22468","ГЛАГОЛ","направляет","0","0","0","6","1","0","0","0"
"22469","СУЩЕСТВИТЕЛЬНОЕ","истина","0","0","5","23","4","4","6","3"
"22470","ПРИЛАГАТЕЛЬНОЕ","посланы","0","0","1","0","1","1","5","1"
"22471","ГЛАГОЛ","ожидали","0","0","0","3","1","3","2","2"
"22473","СУЩЕСТВИТЕЛЬНОЕ","судами","2","0","0","0","0","0","0","0"
"22474","СУЩЕСТВИТЕЛЬНОЕ","детство","0","0","0","1","0","0","0","0"
"22475","ПРИЛАГАТЕЛЬНОЕ","гнусных","0","0","0","0","2","1","0","0"
"22476","СУЩЕСТВИТЕЛЬНОЕ","пояса","0","0","0","0","2","0","0","0"
"22477","СУЩЕСТВИТЕЛЬНОЕ","наречия","0","0","0","1","0","0","0","0"
"22478","ГЛАГОЛ","ходим","0","0","0","0","2","0","0","3"
"22479","ПРИЛАГАТЕЛЬНОЕ","огромную","0","1","0","0","0","0","0","0"
"22480","СУЩЕСТВИТЕЛЬНОЕ","колесу","0","0","0","0","2","0","0","0"
"22481","ПРИЛАГАТЕЛЬНОЕ","свойственным","0","0","0","2","0","0","0","1"
"22482","СУЩЕСТВИТЕЛЬНОЕ","товарищами","0","0","3","0","0","0","1","0"
"22483","СУЩЕСТВИТЕЛЬНОЕ","нога","1","6","1","9","4","2","2","1"
"22484","ГЛАГОЛ","допускал","0","0","0","1","0","0","0","0"
"22485","ГЛАГОЛ","избежали","0","0","0","0","0","0","0","1"
"22486","СУЩЕСТВИТЕЛЬНОЕ","взгляду","0","0","0","0","1","1","0","0"
"22487","СУЩЕСТВИТЕЛЬНОЕ","обвинению","0","0","0","0","0","1","1","0"
"22488","ГЛАГОЛ","восклицайте","0","1","0","2","3","0","0","0"
"22489","СУЩЕСТВИТЕЛЬНОЕ","тесноту","0","0","0","1","0","1","0","0"
"22490","ПРИЛАГАТЕЛЬНОЕ","получивший","0","0","0","1","0","0","6","1"
"19062","ПРИЛАГАТЕЛЬНОЕ","письменное","0","0","1","0","0","0","0","0"
"22492","ГЛАГОЛ","умерло","5","7","1","0","0","1","0","1"
"22493","ПРИЛАГАТЕЛЬНОЕ","коварные","0","0","0","4","0","1","0","0"
"22494","ГЛАГОЛ","позвала","0","1","3","0","0","0","1","0"
"22495","СУЩЕСТВИТЕЛЬНОЕ","грудях","0","0","0","0","0","1","0","0"
"22496","ПРИЛАГАТЕЛЬНОЕ","взаимную","0","0","0","1","0","0","0","0"
"22497","СУЩЕСТВИТЕЛЬНОЕ","племянника","1","0","0","0","0","0","0","0"
"22498","СУЩЕСТВИТЕЛЬНОЕ","евангелие","0","0","0","0","0","0","12","7"
"12477","ГЛАГОЛ","мелет","0","0","0","1","0","0","0","0"
"22499","ПРИЛАГАТЕЛЬНОЕ","передано","0","0","2","0","0","1","0","0"
"22500","ГЛАГОЛ","занимаем","0","0","1","0","0","0","0","0"
"22501","СУЩЕСТВИТЕЛЬНОЕ","долину","1","7","4","2","3","7","0","0"
"22502","СУЩЕСТВИТЕЛЬНОЕ","богам","5","40","12","0","16","6","1","1"
"22503","СУЩЕСТВИТЕЛЬНОЕ","похотью","0","0","0","1","1","1","0","3"
"22504","ПРИЛАГАТЕЛЬНОЕ","желанную","0","0","0","1","0","0","0","0"
"22505","СУЩЕСТВИТЕЛЬНОЕ","писец","0","0","14","0","3","0","0","0"
"22506","ПРИЛАГАТЕЛЬНОЕ","любящего","0","0","0","2","0","0","0","0"
"22507","СУЩЕСТВИТЕЛЬНОЕ","влагою","0","0","0","2","0","0","0","0"
"22508","ГЛАГОЛ","оделся","0","0","0","0","1","1","0","0"
"22509","СУЩЕСТВИТЕЛЬНОЕ","камней","9","16","17","2","6","7","2","2"
"22510","СУЩЕСТВИТЕЛЬНОЕ","опасностей","0","0","0","1","0","2","0","0"
"22511","СУЩЕСТВИТЕЛЬНОЕ","поступи","2","5","2","1","2","1","0","0"
"22512","ГЛАГОЛ","отступлю","0","2","0","0","1","0","0","0"
"22514","ГЛАГОЛ","возвращалась","1","0","1","1","0","0","0","0"
"22516","СУЩЕСТВИТЕЛЬНОЕ","нос","0","0","0","3","0","2","0","1"
"22517","ГЛАГОЛ","полагают","0","0","2","0","1","0","0","2"
"22518","СУЩЕСТВИТЕЛЬНОЕ","серебра","29","26","46","19","8","25","6","1"
"22519","ГЛАГОЛ","распространишься","1","0","0","0","1","0","0","0"
"22520","ПРИЛАГАТЕЛЬНОЕ","могущественной","0","0","1","0","0","0","0","0"
"22521","СУЩЕСТВИТЕЛЬНОЕ","пределу","0","3","0","0","0","0","0","0"
"22522","СУЩЕСТВИТЕЛЬНОЕ","качества","0","0","0","0","1","0","0","0"
"22524","ГЛАГОЛ","погибнем","0","0","0","0","1","3","0","0"
"22525","СУЩЕСТВИТЕЛЬНОЕ","затворах","0","0","0","0","0","1","0","0"
"22526","ГЛАГОЛ","питал","1","5","1","2","1","1","1","1"
"22527","ГЛАГОЛ","буду","53","51","27","103","76","77","20","25"
"22528","ГЛАГОЛ","нарушал","0","0","0","0","0","0","1","0"
"22529","ГЛАГОЛ","бейте","0","0","2","0","1","1","0","0"
"22530","СУЩЕСТВИТЕЛЬНОЕ","покаяния","0","0","0","2","1","1","6","2"
"22531","ГЛАГОЛ","посылала","0","0","1","0","1","1","0","0"
"22532","ГЛАГОЛ","исполняешь","0","0","0","0","0","0","0","1"
"22534","СУЩЕСТВИТЕЛЬНОЕ","чувств","0","0","0","1","0","2","0","0"
"22535","ГЛАГОЛ","поклонишься","0","0","0","0","0","0","2","0"
"22536","ПРИЛАГАТЕЛЬНОЕ","домашним","0","0","1","1","0","0","0","0"
"22537","СУЩЕСТВИТЕЛЬНОЕ","чреве","4","1","1","4","3","6","7","4"
"22538","СУЩЕСТВИТЕЛЬНОЕ","сводом","0","0","0","0","2","0","0","0"
"22539","ПРИЛАГАТЕЛЬНОЕ","лестное","0","0","0","0","1","0","0","0"
"22540","ГЛАГОЛ","ступили","0","1","0","0","0","0","0","0"
"22541","ПРИЛАГАТЕЛЬНОЕ","чиста","4","0","2","0","0","0","1","1"
"22542","ГЛАГОЛ","разумеются","0","0","0","0","0","1","0","0"
"22543","СУЩЕСТВИТЕЛЬНОЕ","соблазна","0","0","1","0","1","0","0","4"
"22545","ГЛАГОЛ","оказались","0","0","0","0","1","3","0","4"
"22546","ПРИЛАГАТЕЛЬНОЕ","золотыми","2","1","1","0","2","4","0","1"
"22547","ПРИЛАГАТЕЛЬНОЕ","знатный","0","2","0","0","1","1","0","0"
"22548","СУЩЕСТВИТЕЛЬНОЕ","гражданами","0","0","0","0","0","1","0","1"
"22549","ГЛАГОЛ","поколеблюсь","0","0","0","7","0","0","0","0"
"22550","ГЛАГОЛ","глотал","0","0","1","0","0","0","0","0"
"22551","СУЩЕСТВИТЕЛЬНОЕ","сандалий","0","0","0","0","0","1","0","0"
"22552","СУЩЕСТВИТЕЛЬНОЕ","повеления","7","5","6","12","2","6","2","3"
"22555","ГЛАГОЛ","приносило","0","0","0","0","0","0","1","0"
"22556","ПРИЛАГАТЕЛЬНОЕ","внешним","0","0","1","0","0","2","1","0"
"22557","ГЛАГОЛ","распространялось","0","1","0","0","0","0","2","1"
